country,year,overshoot_day
Tonga,1961,909.90866743348204
Tonga,1962,820.53296195859195
Tonga,1963,768.84237726219499
Tonga,1964,765.96660319307
Tonga,1965,692.55015706312895
Tonga,1966,732.263130909398
Tonga,1967,655.35314810242596
Tonga,1968,630.17874792570205
Tonga,1969,654.47869546780896
Tonga,1970,545.99997515343
Tonga,1971,522.13663719341298
Tonga,1972,498.59384739895199
Tonga,1973,491.11188936715899
Tonga,1974,422.62858665293902
Tonga,1975,400.53518235453998
Tonga,1976,378.26088287809301
Tonga,1977,424.09848211429897
Tonga,1978,356.690556058531
Tonga,1979,351.73786611414602
Tonga,1980,389.49091702011901
Tonga,1981,360.89697092149402
Tonga,1982,299.2764567895
Tonga,1983,308.80706202912398
Tonga,1984,311.29933519137597
Tonga,1985,297.31564523100297
Tonga,1986,297.02418567109601
Tonga,1987,264.01071022064701
Tonga,1988,249.99154289261301
Tonga,1989,263.73283028538401
Tonga,1990,263.938527300359
Tonga,1991,266.58275480773801
Tonga,1992,261.05555477089899
Tonga,1993,259.91703931479901
Tonga,1994,238.334502903432
Tonga,1995,221.519778900429
Tonga,1996,230.99324777877899
Tonga,1997,212.77752042771499
Tonga,1998,202.91202261599901
Tonga,1999,201.61468728915099
Tonga,2000,224.28726827990701
Tonga,2001,177.18482190434901
Tonga,2002,196.51929279289999
Tonga,2003,206.99148672395401
Tonga,2004,209.99883938587101
Tonga,2005,209.56575687534601
Tonga,2006,232.323502730103
Tonga,2007,253.08754045390401
Tonga,2008,261.08874332840099
Tonga,2009,252.55611125468701
Tonga,2010,215.58685377577601
Tonga,2011,232.70385560186099
Tonga,2012,187.121267414085
Tonga,2013,210.80117802778699
Tonga,2014,175.63553386960501
Trinidad and Tobago,1961,1419.8601900700801
Trinidad and Tobago,1962,716.18500756942001
Trinidad and Tobago,1963,1420.27692490251
Trinidad and Tobago,1964,1338.2170332635901
Trinidad and Tobago,1965,615.75877782768498
Trinidad and Tobago,1966,1034.40251594763
Trinidad and Tobago,1967,724.84664087240401
Trinidad and Tobago,1968,1384.13791207793
Trinidad and Tobago,1969,1058.2064025132099
Trinidad and Tobago,1970,341.88980625934801
Trinidad and Tobago,1971,385.13608939560697
Trinidad and Tobago,1972,367.165607008645
Trinidad and Tobago,1973,316.88391325896998
Trinidad and Tobago,1974,259.98862145051999
Trinidad and Tobago,1975,280.06556771082001
Trinidad and Tobago,1976,240.48843196839499
Trinidad and Tobago,1977,226.521304109818
Trinidad and Tobago,1978,208.68746145322001
Trinidad and Tobago,1979,203.71691061290699
Trinidad and Tobago,1980,169.452163486654
Trinidad and Tobago,1981,147.588808948051
Trinidad and Tobago,1982,170.361439252514
Trinidad and Tobago,1983,179.33037086773601
Trinidad and Tobago,1984,176.04894279310199
Trinidad and Tobago,1985,203.07372257488001
Trinidad and Tobago,1986,202.52258728003
Trinidad and Tobago,1987,210.14059191264801
Trinidad and Tobago,1988,221.82601661490301
Trinidad and Tobago,1989,224.08984149522601
Trinidad and Tobago,1990,221.84466470742899
Trinidad and Tobago,1991,215.40571709939201
Trinidad and Tobago,1992,207.32002243814799
Trinidad and Tobago,1993,200.375911807476
Trinidad and Tobago,1994,192.94481701594401
Trinidad and Tobago,1995,180.493692134648
Trinidad and Tobago,1996,180.12805223389299
Trinidad and Tobago,1997,190.85629611899299
Trinidad and Tobago,1998,174.98442719165899
Trinidad and Tobago,1999,175.60233381375201
Trinidad and Tobago,2000,173.10370019804199
Trinidad and Tobago,2001,140.179983137546
Trinidad and Tobago,2002,105.639739629267
Trinidad and Tobago,2003,95.451585773489995
Trinidad and Tobago,2004,102.237593450147
Trinidad and Tobago,2005,85.174572679504905
Trinidad and Tobago,2006,76.6487344219682
Trinidad and Tobago,2007,67.992514168307494
Trinidad and Tobago,2008,60.348453311566502
Trinidad and Tobago,2009,55.269948098949797
Trinidad and Tobago,2010,60.440113895962298
Trinidad and Tobago,2011,69.494647778675599
Trinidad and Tobago,2012,71.3589001662816
Trinidad and Tobago,2013,74.542731837748505
Trinidad and Tobago,2014,85.220992191569707
