country,year,overshoot_day
Botswana,1966,2925.0781193807502
Botswana,1967,2138.85890510133
Botswana,1968,1558.1100701846201
Botswana,1969,1290.0902844335501
Botswana,1970,1388.59471811139
Botswana,1971,1365.8593986962101
Botswana,1972,1239.01488659342
Botswana,1973,1805.4906596129499
Botswana,1974,1816.3759468589001
Botswana,1975,1692.6214652472199
Botswana,1976,1309.9073611711401
Botswana,1977,1122.32357364569
Botswana,1978,1002.20661984373
Botswana,1979,1421.6666758870899
Botswana,1980,966.81047871891599
Botswana,1981,1288.3530828676501
Botswana,1982,1764.07141435523
Botswana,1983,1731.97942723757
Botswana,1984,1145.9736735506101
Botswana,1985,1268.89835961581
Botswana,1986,1381.0072566389299
Botswana,1987,1090.00071125354
Botswana,1988,910.36488634605701
Botswana,1989,908.65921319338895
Botswana,1990,775.23456577538104
Botswana,1991,913.64358907215603
Botswana,1992,872.72242149607496
Botswana,1993,964.55309990193996
Botswana,1994,741.20595506240704
Botswana,1995,691.65366907044597
Botswana,1996,723.502343796574
Botswana,1997,748.84036822336498
Botswana,1998,661.37144313512204
Botswana,1999,545.07374424221598
Botswana,2000,461.69155068269902
Botswana,2001,514.64196955994805
Botswana,2002,436.01174209961999
Botswana,2003,461.67728970698403
Botswana,2004,463.69505650912998
Botswana,2005,413.21245502340901
Botswana,2006,407.11862629063501
Botswana,2007,506.099295848672
Botswana,2008,417.07199816236903
Botswana,2009,442.17465571809402
Botswana,2010,453.31287536790899
Botswana,2011,353.41322939035001
Botswana,2012,380.37589414596602
Botswana,2013,413.94129375819199
Botswana,2014,450.92830329522798
