country,year,overshoot_day
Philippines,1961,374.79535567861302
Philippines,1962,372.65189828448803
Philippines,1963,458.370385430125
Philippines,1964,341.00527076542102
Philippines,1965,323.111016639838
Philippines,1966,335.67875195315702
Philippines,1967,297.83146152233502
Philippines,1968,281.78937648626101
Philippines,1969,282.31700842166703
Philippines,1970,276.23346845713297
Philippines,1971,266.16091523210798
Philippines,1972,252.96682526171901
Philippines,1973,240.338419428355
Philippines,1974,225.573291752361
Philippines,1975,228.98160469873901
Philippines,1976,236.12644639790099
Philippines,1977,214.10914825903001
Philippines,1978,225.21154298338701
Philippines,1979,216.38681394874601
Philippines,1980,222.53769760236901
Philippines,1981,235.49801237322799
Philippines,1982,234.317590732974
Philippines,1983,223.309204475874
Philippines,1984,229.31885029105101
Philippines,1985,237.264253841954
Philippines,1986,250.999906441235
Philippines,1987,228.599018788465
Philippines,1988,214.13210279962101
Philippines,1989,201.945998526468
Philippines,1990,209.09407605822901
Philippines,1991,209.45070421767701
Philippines,1992,204.270509283933
Philippines,1993,204.313949866207
Philippines,1994,192.92827571400301
Philippines,1995,184.398605563556
Philippines,1996,174.452511247308
Philippines,1997,172.99392715013099
Philippines,1998,174.90790870780901
Philippines,1999,171.79346969468401
Philippines,2000,175.556282338882
Philippines,2001,181.929677676491
Philippines,2002,172.90482097714201
Philippines,2003,172.288962012806
Philippines,2004,172.53977598764001
Philippines,2005,169.129211963183
Philippines,2006,172.51679138595799
Philippines,2007,169.36059414810299
Philippines,2008,171.165685087138
Philippines,2009,170.09253342012599
Philippines,2010,173.75417862159301
Philippines,2011,176.89318877624501
Philippines,2012,182.53982126819301
Philippines,2013,196.00376316818901
Philippines,2014,191.19315340503499
