country,year,overshoot_day
Malaysia,1961,1573.95517450945
Malaysia,1962,1527.7720228575299
Malaysia,1963,1391.3839143329501
Malaysia,1964,1440.7031215357899
Malaysia,1965,1353.2774202554399
Malaysia,1966,1276.8046859165499
Malaysia,1967,1184.8746761801001
Malaysia,1968,1202.30506224177
Malaysia,1969,1192.74101484168
Malaysia,1970,1007.54262004128
Malaysia,1971,997.850975583288
Malaysia,1972,946.54453917049
Malaysia,1973,878.309374096547
Malaysia,1974,839.63938786145604
Malaysia,1975,873.245158564279
Malaysia,1976,818.44063437197804
Malaysia,1977,756.78151158498702
Malaysia,1978,692.12847469757799
Malaysia,1979,675.59543962841599
Malaysia,1980,664.06460964630696
Malaysia,1981,612.33414503037397
Malaysia,1982,627.74133939494402
Malaysia,1983,604.79889262312895
Malaysia,1984,563.67060889984498
Malaysia,1985,647.576032413353
Malaysia,1986,651.91060505229598
Malaysia,1987,644.15786830649495
Malaysia,1988,520.87941817164801
Malaysia,1989,505.23445066844403
Malaysia,1990,456.814425493925
Malaysia,1991,398.23860190134502
Malaysia,1992,362.04980320795698
Malaysia,1993,337.102826062313
Malaysia,1994,329.29275391561998
Malaysia,1995,305.40096049779697
Malaysia,1996,293.225938672665
Malaysia,1997,272.60392335578302
Malaysia,1998,323.87546180726002
Malaysia,1999,273.76297692126002
Malaysia,2000,281.82534221811699
Malaysia,2001,306.46745722593101
Malaysia,2002,289.50749452800801
Malaysia,2003,287.64545782399301
Malaysia,2004,255.75946247873
Malaysia,2005,238.10275362505999
Malaysia,2006,208.914713883422
Malaysia,2007,224.022411899573
Malaysia,2008,224.17436730983701
Malaysia,2009,253.60259072813801
Malaysia,2010,234.851240675908
Malaysia,2011,231.05168375126101
Malaysia,2012,222.01054216627301
Malaysia,2013,206.56800633283899
Malaysia,2014,197.10437411861599
