country,year,overshoot_day
Bulgaria,1961,323.128139286931
Bulgaria,1962,289.87159211302401
Bulgaria,1963,266.94993838632701
Bulgaria,1964,236.91265831645799
Bulgaria,1965,230.871555987362
Bulgaria,1966,236.83124819088701
Bulgaria,1967,222.186762827953
Bulgaria,1968,195.406654716156
Bulgaria,1969,188.38672878637601
Bulgaria,1970,199.45314419161701
Bulgaria,1971,193.78315734345799
Bulgaria,1972,197.98959060137199
Bulgaria,1973,183.75600513910999
Bulgaria,1974,173.34444345611001
Bulgaria,1975,173.12576419975201
Bulgaria,1976,174.788433482188
Bulgaria,1977,172.55871995902601
Bulgaria,1978,167.676977364957
Bulgaria,1979,165.733058769303
Bulgaria,1980,164.20743297112401
Bulgaria,1981,174.413362690469
Bulgaria,1982,184.23538268540301
Bulgaria,1983,175.28022012539901
Bulgaria,1984,185.21273999049299
Bulgaria,1985,155.41624336300799
Bulgaria,1986,168.54229003878999
Bulgaria,1987,166.89119351831701
Bulgaria,1988,168.68291117906301
Bulgaria,1989,177.472464756129
Bulgaria,1990,191.233840499824
Bulgaria,1991,225.62449330132199
Bulgaria,1992,241.93715230529301
Bulgaria,1993,225.17693466158201
Bulgaria,1994,243.51015981310201
Bulgaria,1995,249.047172904121
Bulgaria,1996,223.83576430453999
Bulgaria,1997,247.74710375353499
Bulgaria,1998,252.07394022643601
Bulgaria,1999,263.06689313454802
Bulgaria,2000,258.03451795466998
Bulgaria,2001,262.23761821404503
Bulgaria,2002,278.57853831209098
Bulgaria,2003,231.17433356621001
Bulgaria,2004,248.97229627439199
Bulgaria,2005,246.629397207267
Bulgaria,2006,225.655260678866
Bulgaria,2007,201.01785466681699
Bulgaria,2008,233.67461127445699
Bulgaria,2009,288.82926794505698
Bulgaria,2010,318.573074958159
Bulgaria,2011,315.32187956930801
Bulgaria,2012,311.21840614283599
Bulgaria,2013,371.99896264786702
Bulgaria,2014,384.18178762795998
