"name","footprint","id"
"Afghanistan",1.040744571,"AFG"
"Albania",2.321133147,"ALB"
"Algeria",1.362372092,"DZA"
"Angola",1.041995825,"AGO"
"Argentina",3.863997715,"ARG"
"Australia",8.599770794,"AUS"
"Austria",5.270641957,"AUT"
"Bahamas",21.87535951,"BHS"
"Bangladesh",0.506561144,"BGD"
"Barbados",3.188229843,"BRB"
"Belgium",7.962804037,"BEL"
"Benin",1.160851357,"BEN"
"Bermuda",7.258177964,"BMU"
"Bhutan",5.202479013,"BTN"
"Bolivia",2.938839682,"BOL"
"Botswana",1.999015078,"BWA"
"Brazil",3.034558793,"BRA"
"Bulgaria",5.385219427,"BGR"
"Burkina Faso",1.300624998,"BFA"
"Burundi",1.119694371,"BDI"
"Cabo Verde",1.157913511,"CPV"
"Cambodia",1.038991322,"KHM"
"Cameroon",1.311452479,"CMR"
"Canada",10.18247907,"CAN"
"Central African Republic",1.650461,"CAF"
"Chad",1.746619899,"TCD"
"Chile",2.421641183,"CHL"
"China",1.401667015,"CHN"
"Colombia",2.258427919,"COL"
"Comoros",1.221336302,"COM"
"Congo",0.966965542,"COG"
"Congo, Democratic Republic of",0.953051998,"COD"
"Costa Rica",2.758096301,"CRI"
"Cote d'Ivoire",1.706046672,"CIV"
"Cuba",2.568115717,"CUB"
"Cyprus",3.228112023,"CYP"
"Czechoslovakia",7.596681323,"CSHH"
"Denmark",9.529633242,"DNK"
"Djibouti",1.361280293,"DJI"
"Dominica",0.931316078,"DMA"
"Dominican Republic",1.215665247,"DOM"
"Ecuador",1.884247192,"ECU"
"Egypt",1.11844605,"EGY"
"El Salvador",1.217311504,"SLV"
"Equatorial Guinea",1.316926898,"GNQ"
"Ethiopia PDR",1.507088292,"ETH"
"Fiji",2.304015243,"FJI"
"Finland",7.692130709,"FIN"
"France",6.154377688,"FRA"
"French Polynesia",4.023235956,"PYF"
"Gabon",1.450052288,"GAB"
"Gambia",1.029485374,"GMB"
"Germany",7.475370655,"DEU"
"Ghana",1.115267279,"GHA"
"Greece",3.933921821,"GRC"
"Guadeloupe",2.044534857,"GLP"
"Guatemala",1.438303026,"GTM"
"Guinea",1.619457104,"GIN"
"Guinea-Bissau",1.543769526,"GNB"
"Guyana",1.96922919,"GUY"
"Haiti",0.659325789,"HTI"
"Honduras",2.278435173,"HND"
"Hungary",4.858208891,"HUN"
"India",0.656426105,"IND"
"Indonesia",1.081383012,"IDN"
"Iran, Islamic Republic of",1.004045035,"IRN"
"Ireland",6.154738618,"IRL"
"Israel",4.175829741,"ISR"
"Italy",4.724721057,"ITA"
"Jamaica",1.617209052,"JAM"
"Japan",5.311830246,"JPN"
"Jordan",1.419796096,"JOR"
"Kenya",1.54698873,"KEN"
"Korea, Democratic People's Republic of",3.567526254,"PRK"
"Korea, Republic of",2.676600405,"KOR"
"Lao People's Democratic Republic",1.404653718,"LAO"
"Lebanon",2.906096696,"LBN"
"Lesotho",1.740801893,"LSO"
"Liberia",1.550823532,"LBR"
"Luxembourg",13.12634451,"LUX"
"Madagascar",1.74620723,"MDG"
"Malawi",0.788777532,"MWI"
"Malaysia",2.361867534,"MYS"
"Mali",1.311188601,"MLI"
"Malta",3.792438422,"MLT"
"Martinique",2.387354471,"MTQ"
"Mauritania",2.37697434,"MRT"
"Mauritius",1.599751198,"MUS"
"Mexico",2.30924698,"MEX"
"Mongolia",6.364933345,"MNG"
"Morocco",1.118548719,"MAR"
"Mozambique",0.840810587,"MOZ"
"Myanmar",0.724220057,"MMR"
"Namibia",1.856007645,"NAM"
"Nepal",0.79084097,"NPL"
"Netherlands",6.983134327,"NLD"
"New Zealand",4.796029311,"NZL"
"Nicaragua",1.505239868,"NIC"
"Niger",1.908659267,"NER"
"Nigeria",1.096376438,"NGA"
"Norway",9.840484541,"NOR"
"Pakistan",0.707866771,"PAK"
"Panama",2.500971317,"PAN"
"Papua New Guinea",1.835156418,"PNG"
"Paraguay",4.105056156,"PRY"
"Peru",1.87371453,"PER"
"Philippines",1.267127237,"PHL"
"Poland",6.146961255,"POL"
"Portugal",2.799459561,"PRT"
"Reunion",2.041263868,"REU"
"Romania",4.860152929,"ROU"
"Rwanda",0.977989124,"RWA"
"Saint Lucia",1.920232345,"LCA"
"Samoa",1.931323485,"WSM"
"Sao Tome and Principe",0.847171889,"STP"
"Senegal",1.500122371,"SEN"
"Sierra Leone",1.37705273,"SLE"
"Singapore",3.521235954,"SGP"
"Somalia",1.537344834,"SOM"
"South Africa",3.736120325,"ZAF"
"Spain",3.814677423,"ESP"
"Sri Lanka",0.922587651,"LKA"
"Sudan (former)",1.979273227,""
"Swaziland",1.900462741,"SWZ"
"Sweden",7.347572008,"SWE"
"Switzerland",5.860844063,"CHE"
"Syrian Arab Republic",1.608410426,"SYR"
"Tanzania, United Republic of",1.501963589,"TZA"
"Thailand",1.150314708,"THA"
"Timor-Leste",0.554823136,"TLS"
"Togo",1.18862658,"TGO"
"Tonga",1.619173572,"TON"
"Trinidad and Tobago",3.840115092,"TTO"
"Tunisia",1.475278761,"TUN"
"Turkey",2.177674834,"TUR"
"Uganda",1.931602449,"UGA"
"United Kingdom",6.438180283,"GBR"
"United States of America",10.93469005,"USA"
"Uruguay",6.618397846,"URY"
"USSR",6.137098895,"SUUH"
"Venezuela, Bolivarian Republic of",3.497516759,"VEN"
"Viet Nam",0.712880954,"VNM"
"World",2.867895091,"WORLD"
"Yemen",0.838051975,"YEM"
"Yugoslav SFR",3.427390142,"YUG"
"Zambia",1.233717658,"ZMB"
"Zimbabwe",1.314842714,"ZWE"
