"name","footprint","id"
"Afghanistan",0.736066196,"AFG"
"Albania",1.478061673,"ALB"
"Algeria",1.486599291,"DZA"
"Angola",0.727870126,"AGO"
"Antigua and Barbuda",4.6576147,"ATG"
"Argentina",3.176151321,"ARG"
"Armenia",1.146431181,"ARM"
"Aruba",13.81982212,"ABW"
"Australia",8.058950622,"AUS"
"Austria",5.555531861,"AUT"
"Azerbaijan",1.720958648,"AZE"
"Bahamas",5.387360678,"BHS"
"Bahrain",9.741905267,"BHR"
"Bangladesh",0.573167443,"BGD"
"Barbados",4.04361968,"BRB"
"Belarus",3.703269559,"BLR"
"Belgium",7.324238666,"BEL"
"Benin",1.141359809,"BEN"
"Bermuda",7.170715211,"BMU"
"Bhutan",4.623607576,"BTN"
"Bolivia",2.486651614,"BOL"
"Bosnia and Herzegovina",2.622124747,"BIH"
"Botswana",2.817696496,"BWA"
"Brazil",3.008306758,"BRA"
"Brunei Darussalam",5.349065523,"BRN"
"Bulgaria",3.157039663,"BGR"
"Burkina Faso",1.196576343,"BFA"
"Burundi",0.778377103,"BDI"
"Cabo Verde",1.705759601,"CPV"
"Cambodia",0.951579649,"KHM"
"Cameroon",0.936676775,"CMR"
"Canada",8.864289377,"CAN"
"Cayman Islands",5.399959356,"CYM"
"Central African Republic",1.449676085,"CAF"
"Chad",1.582004346,"TCD"
"Chile",3.576063046,"CHL"
"China",1.907186374,"CHN"
"Colombia",1.918403462,"COL"
"Comoros",1.303236126,"COM"
"Congo",0.849493826,"COG"
"Congo, Democratic Republic of",0.925061713,"COD"
"Costa Rica",2.683684188,"CRI"
"Cote d'Ivoire",1.150388827,"CIV"
"Croatia",3.222436936,"HRV"
"Cuba",1.711294843,"CUB"
"Cyprus",5.04991172,"CYP"
"Czech Republic",5.538241411,"CZE"
"Denmark",8.53620713,"DNK"
"Djibouti",1.469526762,"DJI"
"Dominica",2.445815007,"DMA"
"Dominican Republic",1.668595093,"DOM"
"Ecuador",1.794997229,"ECU"
"Egypt",1.696066744,"EGY"
"El Salvador",1.700235861,"SLV"
"Equatorial Guinea",1.469987148,"GNQ"
"Eritrea",0.968446845,"ERI"
"Estonia",5.858972916,"EST"
"Ethiopia",1.009262561,"ETH"
"Fiji",2.456408554,"FJI"
"Finland",5.78820702,"FIN"
"France",5.413292157,"FRA"
"French Guiana",2.846093298,"GUF"
"French Polynesia",4.690606482,"PYF"
"Gabon",1.3018834,"GAB"
"Gambia",1.290668779,"GMB"
"Germany",5.357518242,"DEU"
"Ghana",1.664931753,"GHA"
"Greece",5.304324795,"GRC"
"Grenada",2.217013422,"GRD"
"Guadeloupe",3.47143394,"GLP"
"Guatemala",1.617235973,"GTM"
"Guinea",1.331351927,"GIN"
"Guinea-Bissau",1.585435628,"GNB"
"Guyana",2.67285383,"GUY"
"Haiti",0.616992472,"HTI"
"Honduras",1.84550423,"HND"
"Hungary",3.63120777,"HUN"
"India",0.870703332,"IND"
"Indonesia",1.333151867,"IDN"
"Iran, Islamic Republic of",2.195189652,"IRN"
"Iraq",1.067420194,"IRQ"
"Ireland",6.77410927,"IRL"
"Israel",5.365129036,"ISR"
"Italy",5.556490326,"ITA"
"Jamaica",1.900130359,"JAM"
"Japan",5.364512092,"JPN"
"Jordan",1.772308967,"JOR"
"Kazakhstan",2.435359878,"KAZ"
"Kenya",1.184424791,"KEN"
"Korea, Democratic People's Republic of",2.566280106,"PRK"
"Korea, Republic of",4.828942484,"KOR"
"Kuwait",2.808442523,"KWT"
"Kyrgyzstan",1.221965422,"KGZ"
"Lao People's Democratic Republic",1.304490683,"LAO"
"Latvia",4.327063399,"LVA"
"Lebanon",4.532670804,"LBN"
"Lesotho",1.630917391,"LSO"
"Liberia",1.239744938,"LBR"
"Libyan Arab Jamahiriya",2.813118434,"LBY"
"Lithuania",3.254896552,"LTU"
"Luxembourg",15.4479959,"LUX"
"Macedonia TFYR",3.010551087,"MKD"
"Madagascar",1.220893348,"MDG"
