"name","footprint","id"
"Armenia",6068198.904,"ARM"
"Afghanistan",24424655.11,"AFG"
"Albania",6188638.631,"ALB"
"Algeria",95340572.5,"DZA"
"Angola",37767604.8,"AGO"
"Antigua and Barbuda",380368.67,"ATG"
"Argentina",158584521.3,"ARG"
"Australia",162657858.8,"AUS"
"Austria",50049029.1,"AUT"
"Bahamas",1847637.762,"BHS"
"Bahrain",11863870.35,"BHR"
"Barbados",1006819.361,"BRB"
"Bangladesh",126407876.6,"BGD"
"Bermuda",422841.0221,"BMU"
"Bhutan",3545896.971,"BTN"
"Bolivia",32472254.03,"BOL"
"Botswana",5631624.149,"BWA"
"Brazil",634245134.4,"BRA"
"Aruba",662800.3119,"ABW"
"Belize",1826705.026,"BLZ"
"Brunei Darussalam",2314617.426,"BRN"
"Bulgaria",22824791.69,"BGR"
"Myanmar",82757003.29,"MMR"
"Burundi",6541996.663,"BDI"
"Cameroon",29015538.56,"CMR"
"Canada",286470679.9,"CAN"
"Cabo Verde",838832.4505,"CPV"
"Cayman Islands",324159.937,"CYM"
"Central African Republic",5402826.136,"CAF"
"Sri Lanka",31587677.28,"LKA"
"Chad",22264041.57,"TCD"
"Chile",71519335.37,"CHL"
"Colombia",91443055.62,"COL"
"Comoros",651190.5017,"COM"
"Congo",5473323.152,"COG"
"Cook Islands",123442.0075,"COK"
"Costa Rica",11944564.68,"CRI"
"Cuba",21693943.79,"CUB"
"Cyprus",3832761.081,"CYP"
"Azerbaijan",20892626.35,"AZE"
"Benin",14368246.41,"BEN"
"Denmark",40246094.19,"DNK"
"Dominica",182919.1146,"DMA"
"Dominican Republic",16535065.45,"DOM"
"Belarus",44582861.27,"BLR"
"Ecuador",32490246.41,"ECU"
"Egypt",177737949.6,"EGY"
"El Salvador",12201946.86,"SLV"
"Equatorial Guinea",2478944.839,"GNQ"
"Estonia",9167693.133,"EST"
"Fiji",3454742.585,"FJI"
"Finland",33393709.85,"FIN"
"France",301424461,"FRA"
"French Guiana",678387.0541,"GUF"
"French Polynesia",1147754.558,"PYF"
"Djibouti",2573622.667,"DJI"
"Georgia",7655523.427,"GEO"
"Gabon",4582361.22,"GAB"
"Gambia",1859988.249,"GMB"
"Germany",407058581.4,"DEU"
"Bosnia and Herzegovina",12560781.67,"BIH"
"Ghana",52375095.68,"GHA"
"Kiribati",645515.598,"KIR"
"Greece",47233131.8,"GRC"
"Grenada",329987.5954,"GRD"
"Guadeloupe",1932880.674,"GLP"
"Guatemala",29461884.79,"GTM"
"Guinea",17952410.6,"GIN"
"Guyana",2193907.271,"GUY"
"Haiti",7116218.634,"HTI"
"Honduras",13226954.14,"HND"
"Hungary",35639323.07,"HUN"
"Croatia",15457419.88,"HRV"
"India",1450832018,"IND"
"Indonesia",409183923.2,"IDN"
"Iran, Islamic Republic of",266004549.1,"IRN"
"Iraq",72898852.05,"IRQ"
"Ireland",22004345.3,"IRL"
"Israel",37153278.54,"ISR"
"Italy",256758749,"ITA"
"Cote d'Ivoire",28887176.71,"CIV"
"Kazakhstan",100987087.2,"KAZ"
"Jamaica",4935449.915,"JAM"
"Japan",601546485.7,"JPN"
"Jordan",15841181.21,"JOR"
"Kyrgyzstan",10244283,"KGZ"
"Kenya",46618340.37,"KEN"
"Cambodia",20199554.11,"KHM"
"Korea, Democratic People's Republic of",71891829.24,"PRK"
"Korea, Republic of",291218477.6,"KOR"
"Kuwait",28708188.48,"KWT"
