"name","footprint","id"
"Afghanistan",1.058144884,"AFG"
"Albania",2.137050806,"ALB"
"Algeria",1.134828614,"DZA"
"Angola",1.074949218,"AGO"
"Argentina",3.887591664,"ARG"
"Australia",8.308413855,"AUS"
"Austria",5.12617231,"AUT"
"Bahamas",23.91414527,"BHS"
"Bangladesh",0.500988392,"BGD"
"Barbados",3.05277924,"BRB"
"Belgium",7.432755398,"BEL"
"Benin",1.151040346,"BEN"
"Bermuda",6.606917809,"BMU"
"Bolivia",2.666796382,"BOL"
"Botswana",2.751428615,"BWA"
"Brazil",2.898350927,"BRA"
"Bulgaria",5.072569158,"BGR"
"Burkina Faso",1.322915649,"BFA"
"Burundi",1.141182267,"BDI"
"Cabo Verde",0.848953494,"CPV"
"Cambodia",1.071255057,"KHM"
"Cameroon",1.344941639,"CMR"
"Canada",9.96472551,"CAN"
"Central African Republic",1.452893588,"CAF"
"Chad",1.736269906,"TCD"
"Chile",2.049570683,"CHL"
"China",1.259430438,"CHN"
"Colombia",2.270803051,"COL"
"Comoros",1.119307865,"COM"
"Congo",0.90063679,"COG"
"Congo, Democratic Republic of",0.946256675,"COD"
"Costa Rica",2.718617789,"CRI"
"Cote d'Ivoire",1.720340209,"CIV"
"Cuba",2.492940734,"CUB"
"Cyprus",2.673610327,"CYP"
"Czechoslovakia",7.884285387,"CSHH"
"Denmark",9.342017341,"DNK"
"Djibouti",1.570135603,"DJI"
"Dominica",1.099358591,"DMA"
"Dominican Republic",1.262915172,"DOM"
"Ecuador",1.67698897,"ECU"
"Egypt",1.094305821,"EGY"
"El Salvador",1.303397922,"SLV"
"Equatorial Guinea",1.106141669,"GNQ"
"Ethiopia PDR",1.486404428,"ETH"
"Fiji",2.028344853,"FJI"
"Finland",6.792293864,"FIN"
"France",5.896129708,"FRA"
"French Polynesia",3.452671534,"PYF"
"Gabon",1.12961377,"GAB"
"Gambia",0.953487841,"GMB"
"Germany",6.937119602,"DEU"
"Ghana",1.228465366,"GHA"
"Greece",3.686682248,"GRC"
"Guadeloupe",1.985329395,"GLP"
"Guatemala",1.376233247,"GTM"
"Guinea",1.606587381,"GIN"
"Guinea-Bissau",1.440988502,"GNB"
"Guyana",2.513644198,"GUY"
"Haiti",0.612379298,"HTI"
"Honduras",2.148989635,"HND"
"Hungary",4.760187223,"HUN"
"India",0.671734106,"IND"
"Indonesia",1.041956844,"IDN"
"Iran, Islamic Republic of",1.007050058,"IRN"
"Ireland",5.598233282,"IRL"
"Israel",4.080646453,"ISR"
"Italy",4.250022492,"ITA"
"Jamaica",1.529373542,"JAM"
"Japan",5.174415866,"JPN"
"Jordan",1.257882034,"JOR"
"Kenya",1.545957886,"KEN"
"Korea, Democratic People's Republic of",3.231608965,"PRK"
"Korea, Republic of",2.212210425,"KOR"
"Lao People's Democratic Republic",1.346196725,"LAO"
"Lebanon",2.652809449,"LBN"
"Lesotho",1.823932842,"LSO"
"Liberia",1.567650532,"LBR"
"Luxembourg",13.05949928,"LUX"
"Madagascar",1.68717131,"MDG"
"Malawi",0.864889143,"MWI"
"Malaysia",2.146607761,"MYS"
"Mali",1.328290978,"MLI"
"Malta",3.790964523,"MLT"
"Martinique",2.136081878,"MTQ"
"Mauritania",2.403509005,"MRT"
"Mauritius",1.489980873,"MUS"
"Mexico",2.226019004,"MEX"
"Mongolia",6.376220382,"MNG"
"Morocco",1.033314497,"MAR"
"Mozambique",0.874666798,"MOZ"
"Myanmar",0.663185523,"MMR"
"Namibia",2.181393864,"NAM"
"Nepal",0.807409551,"NPL"
"Netherlands",6.506675723,"NLD"
"New Zealand",5.388014768,"NZL"
"Nicaragua",2.263296767,"NIC"
"Niger",1.821526998,"NER"
"Nigeria",1.030236294,"NGA"
"Norway",10.85390136,"NOR"
"Pakistan",0.649339794,"PAK"
"Panama",2.703536112,"PAN"
"Papua New Guinea",1.723869413,"PNG"
"Paraguay",3.920632758,"PRY"
"Peru",2.12813496,"PER"
"Philippines",1.326595938,"PHL"
"Poland",5.97107298,"POL"
"Portugal",2.866579867,"PRT"
"Reunion",1.754039805,"REU"
"Romania",4.612464683,"ROU"
"Rwanda",0.988588452,"RWA"
"Saint Lucia",1.369645824,"LCA"
"Samoa",1.668387868,"WSM"
"Sao Tome and Principe",0.82367132,"STP"
"Senegal",1.301594893,"SEN"
"Sierra Leone",1.359853214,"SLE"
"Singapore",1.525525403,"SGP"
"Somalia",1.843270396,"SOM"
"South Africa",4.001966276,"ZAF"
"Spain",3.763372549,"ESP"
"Sri Lanka",0.834715411,"LKA"
"Sudan (former)",1.97984656,""
"Swaziland",3.236990057,"SWZ"
"Sweden",7.396605685,"SWE"
"Switzerland",5.475123846,"CHE"
"Syrian Arab Republic",1.491808758,"SYR"
"Tanzania, United Republic of",1.516065553,"TZA"
"Thailand",1.087697063,"THA"
"Timor-Leste",0.512362695,"TLS"
"Togo",1.141765316,"TGO"
"Tonga",1.45589494,"TON"
"Trinidad and Tobago",3.567824999,"TTO"
"Tunisia",1.370060429,"TUN"
"Turkey",2.303785148,"TUR"
"Uganda",2.124035669,"UGA"
"United Kingdom",6.226082216,"GBR"
"United States of America",10.96120635,"USA"
"Uruguay",5.266450535,"URY"
"USSR",6.031035122,"SUUH"
"Venezuela, Bolivarian Republic of",3.47491068,"VEN"
"Viet Nam",0.663760495,"VNM"
"World",2.817429058,"WORLD"
"Yemen",0.741641963,"YEM"
"Yugoslav SFR",3.357003871,"YUG"
"Zambia",1.340747566,"ZMB"
"Zimbabwe",1.434694509,"ZWE"
