"name","footprint","id"
"Afghanistan",1.038654212,"AFG"
"Albania",2.179268024,"ALB"
"Algeria",1.299292991,"DZA"
"Angola",1.094881263,"AGO"
"Argentina",3.780799403,"ARG"
"Australia",8.971980469,"AUS"
"Austria",5.113765357,"AUT"
"Bahamas",19.70224551,"BHS"
"Bangladesh",0.525905897,"BGD"
"Barbados",3.023161997,"BRB"
"Belgium",7.709531441,"BEL"
"Benin",1.184992714,"BEN"
"Bermuda",6.739663436,"BMU"
"Bolivia",2.856152827,"BOL"
"Botswana",2.952844676,"BWA"
"Brazil",2.947122825,"BRA"
"Bulgaria",5.173141232,"BGR"
"Burkina Faso",1.33093698,"BFA"
"Burundi",1.116417654,"BDI"
"Cabo Verde",1.297433766,"CPV"
"Cambodia",1.056073331,"KHM"
"Cameroon",1.293602968,"CMR"
"Canada",10.09278491,"CAN"
"Central African Republic",1.494580456,"CAF"
"Chad",1.759488263,"TCD"
"Chile",2.222319248,"CHL"
"China",1.360529004,"CHN"
"Colombia",2.303510056,"COL"
"Comoros",1.15723746,"COM"
"Congo",0.992072728,"COG"
"Congo, Democratic Republic of",0.938317333,"COD"
"Costa Rica",2.725387118,"CRI"
"Cote d'Ivoire",1.602138878,"CIV"
"Cuba",2.607144117,"CUB"
"Cyprus",2.835324979,"CYP"
"Czechoslovakia",7.824219445,"CSHH"
"Denmark",9.150929353,"DNK"
"Djibouti",1.448100072,"DJI"
"Dominica",1.146272082,"DMA"
"Dominican Republic",1.269975394,"DOM"
"Ecuador",1.714664764,"ECU"
"Egypt",1.146361619,"EGY"
"El Salvador",1.318651477,"SLV"
"Equatorial Guinea",1.264232805,"GNQ"
"Ethiopia PDR",1.467299868,"ETH"
"Fiji",2.004397384,"FJI"
"Finland",6.939325907,"FIN"
"France",6.068637869,"FRA"
"French Polynesia",3.954365877,"PYF"
"Gabon",1.072673172,"GAB"
"Gambia",1.410192657,"GMB"
"Germany",7.199563199,"DEU"
"Ghana",1.148994903,"GHA"
"Greece",3.88837731,"GRC"
"Guadeloupe",2.001469545,"GLP"
"Guatemala",1.472267091,"GTM"
"Guinea",1.603419884,"GIN"
"Guinea-Bissau",1.53812752,"GNB"
"Guyana",2.365157958,"GUY"
"Haiti",0.613160102,"HTI"
"Honduras",2.110394927,"HND"
"Hungary",5.138322008,"HUN"
"India",0.673271042,"IND"
"Indonesia",1.087397007,"IDN"
"Iran, Islamic Republic of",0.933611987,"IRN"
"Ireland",5.334424307,"IRL"
"Israel",3.909691224,"ISR"
"Italy",4.380283547,"ITA"
"Jamaica",1.69180136,"JAM"
"Japan",5.146932202,"JPN"
"Jordan",1.410783917,"JOR"
"Kenya",1.619773065,"KEN"
"Korea, Democratic People's Republic of",3.353958239,"PRK"
"Korea, Republic of",2.472357942,"KOR"
"Lao People's Democratic Republic",1.38073969,"LAO"
"Lebanon",2.632438609,"LBN"
"Lesotho",1.795698255,"LSO"
"Liberia",1.442721677,"LBR"
"Luxembourg",13.70964373,"LUX"
"Madagascar",1.745805273,"MDG"
"Malawi",0.853692632,"MWI"
"Malaysia",2.321242083,"MYS"
"Mali",1.349089972,"MLI"
"Malta",3.953172849,"MLT"
"Martinique",2.051450436,"MTQ"
"Mauritania",2.414364344,"MRT"
"Mauritius",1.664548429,"MUS"
"Mexico",2.272674966,"MEX"
"Mongolia",6.17563524,"MNG"
"Morocco",1.113790258,"MAR"
"Mozambique",0.861009971,"MOZ"
"Myanmar",0.725355524,"MMR"
"Namibia",1.98086484,"NAM"
"Nepal",0.808233421,"NPL"
"Netherlands",6.64660319,"NLD"
"New Zealand",5.445961035,"NZL"
"Nicaragua",2.108149132,"NIC"
"Niger",1.866338946,"NER"
"Nigeria",1.075726231,"NGA"
"Norway",10.0101595,"NOR"
"Pakistan",0.632281838,"PAK"
"Panama",2.604515958,"PAN"
"Papua New Guinea",1.875356591,"PNG"
"Paraguay",4.009018757,"PRY"
"Peru",2.232427,"PER"
"Philippines",1.260707405,"PHL"
"Poland",6.216469977,"POL"
"Portugal",2.842549489,"PRT"
"Reunion",1.86346643,"REU"
"Romania",4.812749083,"ROU"
"Rwanda",1.023469998,"RWA"
"Saint Lucia",1.802085195,"LCA"
"Samoa",1.660357939,"WSM"
"Sao Tome and Principe",0.942777242,"STP"
"Senegal",1.868314977,"SEN"
"Sierra Leone",1.410271754,"SLE"
"Singapore",1.859414883,"SGP"
"Somalia",1.653700916,"SOM"
"South Africa",3.704191096,"ZAF"
"Spain",3.796368705,"ESP"
"Sri Lanka",0.840295174,"LKA"
"Sudan (former)",1.976295409,""
"Swaziland",3.045520632,"SWZ"
"Sweden",6.40029644,"SWE"
"Switzerland",5.893457144,"CHE"
"Syrian Arab Republic",1.507085599,"SYR"
"Tanzania, United Republic of",1.52289102,"TZA"
"Thailand",1.166870201,"THA"
"Timor-Leste",0.536553985,"TLS"
"Togo",1.122179735,"TGO"
"Tonga",1.57840656,"TON"
"Trinidad and Tobago",3.796616309,"TTO"
"Tunisia",1.3311668,"TUN"
"Turkey",2.15122868,"TUR"
"Uganda",2.144571277,"UGA"
"United Kingdom",6.153310464,"GBR"
"United States of America",10.83668778,"USA"
"Uruguay",5.405100299,"URY"
"USSR",6.172392958,"SUUH"
"Venezuela, Bolivarian Republic of",3.584149671,"VEN"
"Viet Nam",0.670189644,"VNM"
"World",2.843997635,"WORLD"
"Yemen",0.816709123,"YEM"
"Yugoslav SFR",3.254383434,"YUG"
"Zambia",1.270261744,"ZMB"
"Zimbabwe",1.385328306,"ZWE"
