"name","footprint","id"
"Afghanistan",1.10348605,"AFG"
"Albania",1.963060278,"ALB"
"Algeria",1.113022822,"DZA"
"Angola",1.07699953,"AGO"
"Argentina",4.65193514,"ARG"
"Australia",10.13019142,"AUS"
"Austria",4.686852852,"AUT"
"Bahamas",14.49712608,"BHS"
"Bangladesh",0.531233369,"BGD"
"Barbados",2.963878016,"BRB"
"Belgium",6.870625215,"BEL"
"Benin",1.156236591,"BEN"
"Bermuda",6.633747132,"BMU"
"Bolivia",2.56389501,"BOL"
"Botswana",1.957926035,"BWA"
"Brazil",2.701330185,"BRA"
"Bulgaria",5.168705748,"BGR"
"Burkina Faso",1.314740811,"BFA"
"Burundi",1.131569145,"BDI"
"Cabo Verde",0.773703621,"CPV"
"Cambodia",1.080119894,"KHM"
"Cameroon",1.307982294,"CMR"
"Canada",9.767151192,"CAN"
"Central African Republic",1.449605951,"CAF"
"Chad",1.670973745,"TCD"
"Chile",2.035064446,"CHL"
"China",1.204080096,"CHN"
"Colombia",2.131119157,"COL"
"Comoros",0.957094386,"COM"
"Congo",0.819793109,"COG"
"Congo, Democratic Republic of",0.964296195,"COD"
"Costa Rica",2.552243434,"CRI"
"Cote d'Ivoire",1.54612778,"CIV"
"Cuba",2.362321714,"CUB"
"Cyprus",2.383926208,"CYP"
"Czechoslovakia",7.430860363,"CSHH"
"Denmark",8.071440323,"DNK"
"Djibouti",1.771007534,"DJI"
"Dominica",1.033869696,"DMA"
"Dominican Republic",1.165151636,"DOM"
"Ecuador",1.540451515,"ECU"
"Egypt",1.02222627,"EGY"
"El Salvador",1.238879134,"SLV"
"Equatorial Guinea",1.141638891,"GNQ"
"Ethiopia PDR",1.461633495,"ETH"
"Fiji",1.731025491,"FJI"
"Finland",7.883349899,"FIN"
"France",5.492905608,"FRA"
"French Polynesia",3.604225603,"PYF"
"Gabon",1.541924718,"GAB"
"Gambia",1.029839765,"GMB"
"Germany",6.588806216,"DEU"
"Ghana",1.3241265,"GHA"
"Greece",3.599871117,"GRC"
"Guadeloupe",1.683799491,"GLP"
"Guatemala",1.41258272,"GTM"
"Guinea",1.577463696,"GIN"
"Guinea-Bissau",1.409693595,"GNB"
"Guyana",2.750080032,"GUY"
"Haiti",0.595841681,"HTI"
"Honduras",2.101725216,"HND"
"Hungary",4.468861414,"HUN"
"India",0.671729568,"IND"
"Indonesia",1.05491363,"IDN"
"Iran, Islamic Republic of",1.299922719,"IRN"
"Ireland",4.816614618,"IRL"
"Israel",4.123369248,"ISR"
"Italy",4.154691177,"ITA"
"Jamaica",1.838507923,"JAM"
"Japan",4.99860866,"JPN"
"Jordan",0.903070664,"JOR"
"Kenya",1.539534829,"KEN"
"Korea, Democratic People's Republic of",2.931784153,"PRK"
"Korea, Republic of",1.979498135,"KOR"
"Lao People's Democratic Republic",1.339328912,"LAO"
"Lebanon",2.511217026,"LBN"
"Lesotho",1.734660069,"LSO"
"Liberia",1.261886821,"LBR"
"Luxembourg",12.02024184,"LUX"
"Madagascar",1.686383108,"MDG"
"Malawi",0.930519821,"MWI"
"Malaysia",1.914778753,"MYS"
"Mali",1.383253357,"MLI"
"Malta",3.258322158,"MLT"
"Martinique",2.028113589,"MTQ"
"Mauritania",2.409599,"MRT"
"Mauritius",1.216194487,"MUS"
"Mexico",2.257795232,"MEX"
"Mongolia",6.218519565,"MNG"
"Morocco",1.107676692,"MAR"
"Mozambique",0.885224551,"MOZ"
"Myanmar",0.662995822,"MMR"
"Namibia",1.90071803,"NAM"
"Nepal",0.861485803,"NPL"
"Netherlands",5.992467967,"NLD"
"New Zealand",5.967173291,"NZL"
"Nicaragua",2.226741807,"NIC"
"Niger",1.854295251,"NER"
"Nigeria",0.99582583,"NGA"
"Norway",9.986151465,"NOR"
"Pakistan",0.631794609,"PAK"
"Panama",2.540474074,"PAN"
"Papua New Guinea",1.725763387,"PNG"
"Paraguay",3.441795716,"PRY"
"Peru",2.180381704,"PER"
"Philippines",1.216896556,"PHL"
"Poland",5.755587571,"POL"
"Portugal",2.879641818,"PRT"
"Reunion",1.367633029,"REU"
"Romania",4.125852291,"ROU"
"Rwanda",0.983794742,"RWA"
"Saint Lucia",1.263494938,"LCA"
"Samoa",2.195988626,"WSM"
"Sao Tome and Principe",0.954764962,"STP"
"Senegal",1.752002752,"SEN"
"Sierra Leone",1.33871084,"SLE"
"Singapore",1.716752388,"SGP"
"Somalia",2.109226586,"SOM"
"South Africa",4.02406205,"ZAF"
"Spain",3.871771818,"ESP"
"Sri Lanka",0.755541874,"LKA"
"Sudan (former)",2.111722398,""
"Swaziland",3.905812387,"SWZ"
"Sweden",8.647250539,"SWE"
"Switzerland",5.130983089,"CHE"
"Syrian Arab Republic",1.428928127,"SYR"
"Tanzania, United Republic of",1.521465284,"TZA"
"Thailand",1.059821622,"THA"
"Timor-Leste",0.452997367,"TLS"
"Togo",1.24402787,"TGO"
"Tonga",1.62444422,"TON"
"Trinidad and Tobago",2.960834483,"TTO"
"Tunisia",1.388709063,"TUN"
"Turkey",2.132578238,"TUR"
"Uganda",2.157571242,"UGA"
"United Kingdom",6.064540925,"GBR"
"United States of America",10.02888172,"USA"
"Uruguay",5.895375088,"URY"
"USSR",5.877582392,"SUUH"
"Venezuela, Bolivarian Republic of",2.873546321,"VEN"
"Viet Nam",0.663093649,"VNM"
"World",2.728056456,"WORLD"
"Yemen",0.825396294,"YEM"
"Yugoslav SFR",3.13060239,"YUG"
"Zambia",1.472450057,"ZMB"
"Zimbabwe",1.538162537,"ZWE"
